point_id,timestamp,P13_VPP_kW,P30_VPP_kW,old_actual_PV_kW,new_actual_PV_kW,old_power_flow_status,new_power_flow_status,old_voltage_status,new_voltage_status,old_Vmin_pu,new_Vmin_pu,old_Vmax_pu,new_Vmax_pu,delta_Vmin_pu,delta_Vmax_pu,old_P_sub_kW,new_P_sub_kW,delta_P_sub_kW,label_changed
348,2012-10-16 05:30:00,-285.15625,-2154.32098765,0,0.0571730758802,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.90956327426,0.909564212899,1,1,9.38638651471e-07,0,3169.48837775,3169.42426544,-0.0641123085584,false
349,2012-10-16 06:00:00,4214.84375,845.679012346,0,0.57443326678,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15642672508,1.1564447971,0,1.80720170639e-05,-3859.28018849,-3859.70799178,-0.42780328515,false
350,2012-10-16 06:30:00,1964.84375,3845.67901235,0,19.4417745892,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11461187812,1.11479981716,0,0.00018793904437,-4498.41211402,-4514.14227227,-15.7301582518,false
351,2012-10-16 07:00:00,6464.84375,-1154.32098765,0,74.5712997315,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.19742098847,1.19951322093,0,0.00209223245613,-3419.53605302,-3470.91675323,-51.3807002091,false
352,2012-10-16 07:30:00,-2482.421875,1845.67901235,0,140.212241936,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.875441824121,0.884330794303,1.00134678659,1.00397031134,0.0088889701816,0.00262352475426,1795.6355697,1613.7511107,-181.884458998,false
353,2012-10-16 08:00:00,2017.578125,4845.67901235,0,235.211222187,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13845320928,1.14063455134,0,0.00218134205896,-5308.9494044,-5494.40481203,-185.455407627,false
354,2012-10-16 08:30:00,-232.421875,-154.320987654,0,333.198033752,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.971401338313,0.98144160897,1,1,0.0100402706571,0,1116.15736349,772.342717008,-343.814646482,false
355,2012-10-16 09:00:00,4267.578125,2845.67901235,0,442.075428833,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.17715383152,1.19059007564,0,0.0134362441197,-5534.54412917,-5848.48006879,-313.935939625,false
356,2012-10-16 09:30:00,-1357.421875,5845.67901235,0,516.168123665,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.990886205376,1,1.12615639975,1.13273758394,0.009113794624,0.00658118419432,-3188.69769378,-3700.76596445,-512.068270669,false
357,2012-10-16 10:00:00,3142.578125,-1820.98765432,0,577.381032211,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.963755329731,0.969862728223,1.08712058697,1.10698425272,0.00610739849194,0.0198636657483,-348.15167281,-825.783740228,-477.632067418,false
358,2012-10-16 10:30:00,892.578125,1179.01234568,0,649.771329324,CONVERGED,CONVERGED,WITHIN_LIMITS,UPPER_VOLTAGE_VIOLATION,0.999764714088,1,1.04107472628,1.06673249057,0.000235285912,0.0256577642853,-1379.17912804,-1960.51897015,-581.339842115,true
359,2012-10-16 11:00:00,5392.578125,4179.01234568,0,718.471329023,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.22174821756,1.24185033827,0,0.0201021207097,-7314.08365758,-7783.9692149,-469.885557325,false
360,2012-10-16 11:30:00,-1919.921875,-820.987654321,0,742.878586847,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,WITHIN_LIMITS,0.871751496443,0.914968367907,1,1,0.0432168714638,0,3740.73162351,2812.52409672,-928.207526786,true
361,2012-10-16 12:00:00,2580.078125,2179.01234568,0,745.559337101,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11516929729,1.14044353885,0,0.0252742415622,-3691.12296618,-4274.54880109,-583.425834906,false
362,2012-10-16 12:30:00,330.078125,5179.01234568,0,734.81273264,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13032501912,1.138074022,0,0.00774900287531,-4223.80075751,-4858.25219051,-634.451432998,false
363,2012-10-16 13:00:00,4830.078125,179.012345679,0,735.836500369,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16718243318,1.18912044958,0,0.0219380163962,-3651.94614346,-4178.95836173,-527.012218271,false
364,2012-10-16 13:30:00,-794.921875,3179.01234568,0,698.312720312,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.989445314577,1,1.06858028514,1.07749162264,0.010554685423,0.00891133750295,-1559.37410612,-2245.60925718,-686.235151059,false
365,2012-10-16 14:00:00,3705.078125,6179.01234568,0,679.828563467,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18847561739,1.2091888128,0,0.0207131954053,-7659.18512944,-8130.1683013,-470.983171857,false
366,2012-10-16 14:30:00,1455.078125,-2376.54320988,0,627.944578746,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.923279286304,0.931417805885,1.01509914171,1.04015825549,0.00813851958098,0.0250591137799,1777.46711763,1185.19746594,-592.269651692,false
367,2012-10-16 15:00:00,5955.078125,623.456790123,0,550.455671519,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.20454715384,1.21994776343,0,0.0154006095938,-4814.77143863,-5186.25349662,-371.482057995,false
368,2012-10-16 15:30:00,-2201.171875,3623.45679012,0,468.708636255,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.917876642044,0.944043637978,1.05678602666,1.06418435591,0.0261669959343,0.00739832924549,-264.717113092,-804.952858664,-540.235745572,false
369,2012-10-16 16:00:00,2298.828125,-1376.54320988,0,367.185639033,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.966095639162,0.970273354975,1.059609389,1.07317618205,0.0041777158126,0.0135667930502,75.3768797013,-245.127724449,-320.50460415,false
370,2012-10-16 16:30:00,48.828125,1623.45679012,0,278.069133635,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.999030202507,0.999183404269,1.03280242956,1.0363213271,0.0001532017621,0.00351889754452,-764.035224055,-1032.94691094,-268.911686889,false
371,2012-10-16 17:00:00,4548.828125,4623.45679012,0,190.574146122,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.19658460482,1.2022735826,0,0.00568897778231,-6825.38327787,-6956.6544811,-131.271203231,false
372,2012-10-16 17:30:00,-1076.171875,-376.543209877,0,78.8565436742,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.917536979634,0.921780732598,1,1,0.00424375296427,0,2635.89940073,2543.8555582,-92.043842532,false
373,2012-10-16 18:00:00,3423.828125,2623.45679012,0,43.10900119,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14014242011,1.14156062966,0,0.00141820955438,-4269.65923192,-4302.42906828,-32.7698363592,false
374,2012-10-16 18:30:00,1173.828125,5623.45679012,0,10.5735615492,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14155365645,1.14166024316,0,0.000106586710276,-4850.05277691,-4858.89224509,-8.83946818118,false
375,2012-10-16 19:00:00,5673.828125,-2043.20987654,0,0.0682178746298,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.97049134074,0.970491952406,1.15781062959,1.15781267084,6.11665581185e-07,2.0412466295e-06,-1629.3509389,-1629.40119461,-0.0502557119758,false
376,2012-10-16 19:30:00,-1638.671875,956.790123457,0,0.192640382516,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.904801669654,0.904812722406,1,1,1.1052752341e-05,0,1977.69740259,1977.46448034,-0.232922248354,false
377,2012-10-16 20:00:00,2861.328125,3956.79012346,0,0,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13394820066,1.13394820066,0,2.31481500634e-12,-4910.32077161,-4910.32077161,-1.31149135996e-09,false
378,2012-10-16 20:30:00,611.328125,-1043.20987654,0,0.166113164648,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.949910208775,0.949912521682,1,1,2.31290686525e-06,0,1601.17043515,1601.00309651,-0.167338637757,false
379,2012-10-16 21:00:00,5111.328125,1956.79012346,0,0.132601320803,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18728762117,1.18729155842,0,3.9372467362e-06,-5002.05821484,-5002.15121212,-0.0929972830327,false
380,2012-10-16 21:30:00,-513.671875,4956.79012346,0,0.106861827688,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999975130191,0.999975189016,1.10976595339,1.10976727093,5.88253099565e-08,1.3175427156e-06,-2954.85254001,-2954.95557238,-0.103032368474,false
381,2012-10-16 22:00:00,3986.328125,-43.2098765432,0,0.115107995372,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999986946073,0.999986991738,1.13447453196,1.13447826458,4.56653511671e-08,3.73261578779e-06,-2600.70929823,-2600.79803041,-0.0887321754626,false
382,2012-10-16 22:30:00,1736.328125,2956.79012346,0,0.11685576004,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.09101359418,1.09101791862,0,4.3244391148e-06,-3557.87911308,-3557.97668376,-0.097570680608,false
383,2012-10-16 23:00:00,6236.328125,5956.79012346,0,0.0818267571554,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.25912319675,1.25912540334,0,2.20659091266e-06,-9130.37807852,-9130.42916178,-0.0510832645014,false
384,2012-10-16 23:30:00,-2341.796875,-1709.87654321,0,0.036705252529,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.827830895353,0.827833488283,1,1,2.5929303864e-06,0,5363.6384912,5363.58401091,-0.0544802857548,false
385,2012-10-15 00:00:00,2158.203125,1290.12345679,0,0.0270705851706,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.09247351543,1.09247449768,0,9.82246179504e-07,-2669.16916742,-2669.19175519,-0.0225877715243,false
386,2012-10-15 00:30:00,-91.796875,4290.12345679,0,0.108869895429,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.1069240113,1.10692528831,0,1.27700877672e-06,-3267.42686198,-3267.52804064,-0.101178661861,false
387,2012-10-15 01:00:00,4408.203125,-709.87654321,0,0.124428011123,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14628586653,1.14628979195,0,3.92541934668e-06,-2643.87954171,-2643.97395052,-0.0944088133465,false
388,2012-10-15 01:30:00,-1216.796875,2290.12345679,0,0.134869522546,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.961468667333,0.96147548894,1.04147601727,1.0414779814,6.82160700727e-06,1.96412835107e-06,-467.468610029,-467.613985493,-0.145375463992,false
389,2012-10-15 02:00:00,3283.203125,5290.12345679,0,0.0591834386779,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16993525288,1.16993715391,0,1.90102949271e-06,-6828.59749105,-6828.64065399,-0.0431629400591,false
390,2012-10-15 02:30:00,1033.203125,290.12345679,0,0.117515343839,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.999724499455,0.999724559944,1.03898836608,1.03899312782,6.04887276934e-08,4.76173837005e-06,-827.755443686,-827.863791815,-0.108348128744,false
391,2012-10-15 03:00:00,5533.203125,3290.12345679,0,0.108046552506,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.22100759528,1.22101066485,0,3.06957377871e-06,-6903.2846904,-6903.35685417,-0.0721637715178,false
392,2012-10-15 03:30:00,-1779.296875,6290.12345679,0,0.0406058777559,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.9780279559,0.978030024695,1.13336397146,1.13336452929,2.0687950496e-06,5.5783130537e-07,-3260.03621952,-3260.07886836,-0.0426488421558,false
393,2012-10-15 04:00:00,2720.703125,-2265.43209877,0,0.0308159205619,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.947802625164,0.947802980364,1.06954300461,1.06954412767,3.55200421742e-07,1.12306260891e-06,282.871978254,282.845072754,-0.0269054996509,false
394,2012-10-15 04:30:00,470.703125,734.567901235,0,0.0735546471349,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.999731876075,0.99973191576,1.02174365961,1.02174678573,3.96850339257e-08,3.12612305287e-06,-755.075364594,-755.145494247,-0.0701296534909,false
395,2012-10-15 05:00:00,4970.703125,3734.56790123,0,0.0907251325859,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.20863405202,1.20863670556,0,2.65353519202e-06,-6863.5109198,-6863.57281975,-0.0618999487679,false
396,2012-10-15 05:30:00,-654.296875,-1265.43209877,0,0.139448963204,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.937055941735,0.93705820677,1,1,2.26503458522e-06,0,2547.04408761,2546.88675622,-0.157331386313,false
397,2012-10-15 06:00:00,3845.703125,1734.56790123,0,0.404118789212,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15292830166,1.15294122985,0,1.29281891752e-05,-4296.04984519,-4296.35246828,-0.302623091998,false
398,2012-10-15 06:30:00,1595.703125,4734.56790123,0,17.1370893067,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13063974813,1.13080759811,0,0.000167849979547,-4815.3803713,-4829.40563387,-14.0252625692,false
399,2012-10-15 07:00:00,6095.703125,-265.432098765,0,73.4284325548,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.19606613056,1.19815402271,0,0.00208789215193,-3937.22043576,-3987.92021393,-50.6997781739,false
400,2012-10-15 07:30:00,-2060.546875,2734.56790123,0,154.921217692,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.910534981581,0.919450241351,1.03203472033,1.03460552595,0.00891525977029,0.00257080562313,541.920104979,357.531689985,-184.388414994,false
401,2012-10-15 08:00:00,2439.453125,5734.56790123,0,260.723625401,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15976261516,1.16204907799,0,0.00228646282531,-6160.49679367,-6358.57786159,-198.081067923,false
402,2012-10-15 08:30:00,189.453125,-1932.09876543,0,369.685308228,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.918995307781,0.924528472431,1,1,0.00553316465044,0,2686.95971908,2298.70446436,-388.255254723,false
403,2012-10-15 09:00:00,4689.453125,1067.90123457,0,473.008821065,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.17242692496,1.18664231366,0,0.0142153886979,-4342.5580459,-4680.68109766,-338.123051759,false
404,2012-10-15 09:30:00,-935.546875,4067.90123457,0,562.686300169,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.992377212637,1,1.08912168574,1.09627589851,0.007622787363,0.00715421276931,-2163.21674427,-2716.87572166,-553.658977395,false
405,2012-10-15 10:00:00,3564.453125,-932.098765432,0,638.055673016,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.998651004366,1,1.11384863634,1.13481957204,0.001348995634,0.0209709356984,-1639.09291332,-2141.48599518,-502.39308186,false
406,2012-10-15 10:30:00,1314.453125,2067.90123457,0,702.674147045,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.06838862526,1.09473476393,0,0.0263461386681,-2581.61372147,-3179.30511311,-597.691391641,false
407,2012-10-15 11:00:00,5814.453125,5067.90123457,0,749.768045624,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.24092224369,1.26129541431,0,0.0203731706248,-8246.36053738,-8720.89149258,-474.530955204,false
408,2012-10-15 11:30:00,-1498.046875,67.9012345679,0,774.145995254,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.91124738007,0.95217064813,1,1,0.0409232680597,0,2232.06526871,1346.91724351,-885.148025197,false
409,2012-10-15 12:00:00,3001.953125,3067.90123457,0,787.945774995,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13821310311,1.16388948094,0,0.025676377833,-4750.4569271,-5342.52724854,-592.070321442,false
410,2012-10-15 12:30:00,751.953125,6067.90123457,0,788.987973464,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15527296285,1.16303973573,0,0.00776677287974,-5292.90204683,-5943.26335387,-650.361307044,false
411,2012-10-15 13:00:00,5251.953125,-1598.7654321,0,777.713342817,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.993533021769,1,1.15990616463,1.18288973235,0.006466978231,0.022983567724,-2309.15119719,-2872.84634884,-563.695151646,false
412,2012-10-15 13:30:00,-373.046875,1401.2345679,0,754.377532427,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.988669898037,0.999709434805,1.02606773965,1.03580989923,0.0110395367679,0.00974215958433,-411.14448973,-1151.17032726,-740.025837526,false
413,2012-10-15 14:00:00,4126.953125,4401.2345679,0,723.045484185,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18784943821,1.20953932477,0,0.0216898865638,-6710.59098526,-7211.86857518,-501.277589922,false
414,2012-10-15 14:30:00,1876.953125,-598.765432099,0,674.631823484,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.992503131217,0.999716769148,1.05872353788,1.08375304425,0.00721363793123,0.0250295063661,-603.989420122,-1188.96558106,-584.976160938,false
415,2012-10-15 15:00:00,6376.953125,2401.2345679,0,605.540928237,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.23490174977,1.25119455428,0,0.0162928045146,-6660.54318742,-7049.06151841,-388.518330991,false
416,2012-10-15 15:30:00,-2412.109375,5401.2345679,0,520.28352299,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.930503285538,0.959184039471,1.10061015038,1.10848004418,0.028680753933,0.00786989379733,-1688.40039246,-2273.95116037,-585.550767913,false
417,2012-10-15 16:00:00,2087.890625,401.234567901,0,418.406209072,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999781246009,0.999971445741,1.07690066346,1.09214255659,0.000190199732169,0.0152418931264,-1641.24809542,-1994.71547691,-353.467381494,false
418,2012-10-15 16:30:00,-162.109375,3401.2345679,0,311.48080684,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999970465059,1,1.07961993363,1.08338054892,2.9534941e-05,0.00376061528787,-2220.82389346,-2515.04134133,-294.217447866,false
419,2012-10-15 17:00:00,4337.890625,6401.2345679,0,203.861113496,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.20559003063,1.21166983348,0,0.0060798028479,-8025.41720515,-8163.81853701,-138.401331861,false
420,2012-10-15 17:30:00,-1287.109375,-2450.61728395,0,107.50254258,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.868053559445,0.870249659089,1,1,0.00219609964423,0,5236.786524,5096.46734495,-140.319179053,false
421,2012-10-15 18:00:00,3212.890625,549.382716049,0,39.1843813333,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999544183338,0.999560603409,1.11221288307,1.1135492074,1.64200711893e-05,0.0013363243302,-2355.38791065,-2386.69567665,-31.3077660022,false
422,2012-10-15 18:30:00,962.890625,3549.38271605,0,4.40527328039,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999859226569,0.99986135423,1.09042468015,1.09047279606,2.12766122676e-06,4.81159091252e-05,-3047.84357172,-3051.71534645,-3.87177472917,false
423,2012-10-15 19:00:00,5462.890625,-1450.61728395,0,0.027611996874,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.990089316751,0.990089560423,1.16008273266,1.16008356284,2.43671600342e-07,8.30183852329e-07,-2139.35639383,-2139.37667058,-0.0202767514652,false
424,2012-10-15 19:30:00,-1849.609375,1549.38271605,0,0.220560815366,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.901484332482,0.901497243481,1,1,1.29109989149e-05,0,1628.38664931,1628.11738212,-0.269267188503,false
425,2012-10-15 20:00:00,2650.390625,4549.38271605,0,0.0800515875758,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13351845633,1.13352119007,0,2.73374421877e-06,-5285.09860049,-5285.1603579,-0.0617574090938,false
426,2012-10-15 20:30:00,400.390625,-450.617283951,0,0.0804343907348,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.968492404454,0.968493511773,1,1,1.10731866687e-06,0,1123.56595343,1123.48497342,-0.0809800061527,false
427,2012-10-15 21:00:00,4900.390625,2549.38271605,0,0.116830894336,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18798307133,1.18798656274,0,3.49140556466e-06,-5417.60608064,-5417.68804193,-0.0819612910864,false
428,2012-10-15 21:30:00,-724.609375,5549.38271605,0,0.115886714153,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12193153047,1.12193296917,0,1.43870108693e-06,-3271.79241144,-3271.90494098,-0.112529540596,false
429,2012-10-15 22:00:00,3775.390625,-2117.28395062,0,0.0471028181968,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.956410598994,0.956411093253,1.10192549457,1.10192708693,4.94258618478e-07,1.59235807051e-06,-392.777337328,-392.815895871,-0.0385585429073,false
430,2012-10-15 22:30:00,1525.390625,882.716049383,0,0.0345149960925,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999696182907,0.999696199616,1.06074702466,1.06074835896,1.6709042816e-08,1.33429546922e-06,-1571.96348986,-1571.99394039,-0.0304505291408,false
431,2012-10-15 23:00:00,6025.390625,3882.71604938,0,0.0603674049304,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.23718506656,1.23718673327,0,1.66670570323e-06,-7517.13273028,-7517.17185183,-0.0391215509026,false
432,2012-10-15 23:30:00,-2130.859375,-1117.28395062,0,0.0759329914034,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.855145143194,0.855150103842,1,1,4.96064819167e-06,0,4281.81951017,4281.71483824,-0.104671928722,false
433,2012-10-16 00:00:00,2369.140625,1882.71604938,0,0.127135707048,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.10691493782,1.10691944051,0,4.50268517382e-06,-3390.62124971,-3390.72466577,-0.103416058675,false
434,2012-10-16 00:30:00,119.140625,4882.71604938,0,0.173166086501,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12417944925,1.12418139454,0,1.9452940947e-06,-3976.69567302,-3976.85202905,-0.156356030367,false
435,2012-10-16 01:00:00,4619.140625,-117.283950617,0,0.0621269929665,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16020491517,1.16020683492,0,1.91974528407e-06,-3388.37568379,-3388.42170568,-0.0460218870649,false
436,2012-10-16 01:30:00,-1005.859375,2882.71604938,0,0.0763061264963,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.979254048629,0.979257759148,1.0606565615,1.06065761377,3.71051938231e-06,1.05226606695e-06,-1231.63737764,-1231.71666086,-0.0792832164921,false
437,2012-10-16 02:00:00,3494.140625,5882.71604938,0,0.171221451204,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18181082616,1.18181622423,0,5.39807300859e-06,-7430.04112193,-7430.16350882,-0.122386887578,false
